Source node	Source node type	Target node	Target node type	Edge name
P912	Disease	G830	Disease	Causes onset
P912	Disease	G825	Disease	Causes onset
L03213	Disease	H024	Disease	Causes onset
J050	Disease	J960	Disease	Causes onset
D761	Disease	D6181	Disease	Causes onset
H3481	Disease	H40	Disease	Causes onset
H3481	Disease	H431	Disease	Causes onset
H3481	Disease	H4711	Disease	Causes onset
H3481	Disease	H332	Disease	Causes onset
K550	Disease	K56609	Disease	Causes onset
Q851	Disease	G4082	Disease	Causes onset
Q851	Disease	G40909	Disease	Causes onset
Q851	Disease	N19	Disease	Causes onset
Q851	Disease	N189	Disease	Causes onset
Q851	Disease	I72	Disease	Causes onset
Q851	Disease	G4081	Disease	Causes onset
G4082	Disease	H534	Disease	Causes onset
E531	Disease	D649	Disease	Causes onset
E531	Disease	G629	Disease	Causes onset
E531	Disease	N20	Disease	Causes onset
E531	Disease	N21	Disease	Causes onset
E531	Disease	N22	Disease	Causes onset
E531	Disease	N23	Disease	Causes onset
E531	Disease	D531	Disease	Causes onset
E531	Disease	G939	Disease	Causes onset
D89811	Disease	N08	Disease	Causes onset
D89811	Disease	K117	Disease	Causes onset
D89811	Disease	K831	Disease	Causes onset
D89811	Disease	K20	Disease	Causes onset
D89811	Disease	H0412	Disease	Causes onset
G7000	Disease	H024	Disease	Causes onset
G7000	Disease	J960	Disease	Causes onset
G7000	Disease	H508	Disease	Causes onset
G7000	Disease	H532	Disease	Causes onset
G7000	Disease	I514	Disease	Causes onset
G7000	Disease	I26	Disease	Causes onset
G7000	Disease	J45	Disease	Causes onset
M084	Disease	H40	Disease	Causes onset
M084	Disease	H26	Disease	Causes onset
M084	Disease	E85	Disease	Causes onset
M084	Disease	H2001	Disease	Causes onset
M084	Disease	H264	Disease	Causes onset
M084	Disease	M1990	Disease	Causes onset
M084	Disease	H209	Disease	Causes onset
M084	Disease	E853	Disease	Causes onset
M084	Disease	D7581	Disease	Causes onset
E272	Disease	I42	Disease	Causes onset
E272	Disease	G939	Disease	Causes onset
D6861	Disease	I820	Disease	Causes onset
D6861	Disease	I21	Disease	Causes onset
D6861	Disease	M311	Disease	Causes onset
D6861	Disease	E2749	Disease	Causes onset
D6861	Disease	K559	Disease	Causes onset
D6861	Disease	I679	Disease	Causes onset
D6861	Disease	I420	Disease	Causes onset
D6861	Disease	D6941	Disease	Causes onset
D6861	Disease	I339	Disease	Causes onset
D6861	Disease	M879	Disease	Causes onset
D6861	Disease	G629	Disease	Causes onset
D6861	Disease	I10	Disease	Causes onset
D6861	Disease	H3423	Disease	Causes onset
I2541	Disease	I20	Disease	Causes onset
O905	Disease	E059	Disease	Causes onset
I4581	Disease	I4901	Disease	Causes onset
I4581	Disease	I46	Disease	Causes onset
I4581	Disease	I472	Disease	Causes onset
H550	Disease	H5351	Disease	Causes onset
Q8589	Disease	H40	Disease	Causes onset
Q8589	Disease	K561	Disease	Causes onset
Q8589	Disease	G40909	Disease	Causes onset
H5221	Disease	H54	Disease	Causes onset
H5221	Disease	H532	Disease	Causes onset
H5221	Disease	H53	Disease	Causes onset
H5221	Disease	H5300	Disease	Causes onset
Q043	Disease	G40909	Disease	Causes onset
Q043	Disease	R482	Disease	Causes onset
Q043	Disease	G4082	Disease	Causes onset
G7111	Disease	J960	Disease	Causes onset
G7111	Disease	I42	Disease	Causes onset
G7111	Disease	P285	Disease	Causes onset
G7111	Disease	H024	Disease	Causes onset
I7091	Disease	I739	Disease	Causes onset
P57	Disease	G803	Disease	Causes onset
H664	Disease	G03	Disease	Causes onset
H664	Disease	H7022	Disease	Causes onset
A38	Disease	K739	Disease	Causes onset
A38	Disease	H709	Disease	Causes onset
H4703	Disease	H54	Disease	Causes onset
A1884	Disease	I314	Disease	Causes onset
A1884	Disease	I061	Disease	Causes onset
A1884	Disease	I46	Disease	Causes onset
A37	Disease	J180	Disease	Causes onset
A37	Disease	H113	Disease	Causes onset
A37	Disease	G939	Disease	Causes onset
A37	Disease	D693	Disease	Causes onset
A37	Disease	J42	Disease	Causes onset
H4451	Disease	H571	Disease	Causes onset
H571	Disease	G245	Disease	Causes onset
D55	Disease	M10	Disease	Causes onset
D6851	Disease	I820	Disease	Causes onset
D6851	Disease	I26	Disease	Causes onset
H3423	Disease	H54	Disease	Causes onset
H3423	Disease	H3582	Disease	Causes onset
J1281	Disease	J80	Disease	Causes onset
J1281	Disease	J960	Disease	Causes onset
J1281	Disease	B349	Disease	Causes onset
J1281	Disease	U071	Disease	Causes onset
J1281	Disease	I26	Disease	Causes onset
J1281	Disease	G830	Disease	Causes onset
J1281	Disease	H812	Disease	Causes onset
J1281	Disease	I679	Disease	Causes onset
H4761	Disease	H54	Disease	Causes onset
E7211	Disease	I63	Disease	Causes onset
E7211	Disease	N483	Disease	Causes onset
A811	Disease	G932	Disease	Causes onset
A811	Disease	H309	Disease	Causes onset
A811	Disease	G24	Disease	Causes onset
Q046	Disease	G40909	Disease	Causes onset
A505	Disease	H4452	Disease	Causes onset
A505	Disease	M1990	Disease	Causes onset
J810	Disease	J960	Disease	Causes onset
J810	Disease	I46	Disease	Causes onset
O142	Disease	N19	Disease	Causes onset
O142	Disease	G9382	Disease	Causes onset
O142	Disease	H332	Disease	Causes onset
O142	Disease	D696	Disease	Causes onset
O142	Disease	K763	Disease	Causes onset
E8881	Disease	N20	Disease	Causes onset
E8881	Disease	N21	Disease	Causes onset
E8881	Disease	N22	Disease	Causes onset
E8881	Disease	N23	Disease	Causes onset
E8881	Disease	K2100	Disease	Causes onset
E8881	Disease	I519	Disease	Causes onset
E8881	Disease	I21	Disease	Causes onset
E8881	Disease	C220	Disease	Causes onset
J84112	Disease	I2720	Disease	Causes onset
J84112	Disease	J960	Disease	Causes onset
J84112	Disease	J984	Disease	Causes onset
J84112	Disease	J679	Disease	Causes onset
J84112	Disease	I2781	Disease	Causes onset
H1844	Disease	H54	Disease	Causes onset
Q794	Disease	N08	Disease	Causes onset
Q794	Disease	N186	Disease	Causes onset
B51	Disease	J80	Disease	Causes onset
B51	Disease	D696	Disease	Causes onset
B51	Disease	N19	Disease	Causes onset
B51	Disease	J81	Disease	Causes onset
B51	Disease	K831	Disease	Causes onset
B51	Disease	N483	Disease	Causes onset
B51	Disease	J84116	Disease	Causes onset
B51	Disease	D693	Disease	Causes onset
J9311	Disease	J960	Disease	Causes onset
J84114	Disease	J960	Disease	Causes onset
J84114	Disease	I2781	Disease	Causes onset
A249	Disease	L04	Disease	Causes onset
A249	Disease	D733	Disease	Causes onset
A249	Disease	G959	Disease	Causes onset
A249	Disease	M600	Disease	Causes onset
A249	Disease	I72	Disease	Causes onset
A249	Disease	K112	Disease	Causes onset
A249	Disease	I313	Disease	Causes onset
A249	Disease	J00	Disease	Causes onset
A249	Disease	J01	Disease	Causes onset
A249	Disease	N70	Disease	Causes onset
A249	Disease	I339	Disease	Causes onset
N855	Disease	I46	Disease	Causes onset
N855	Disease	T790	Disease	Causes onset
I6783	Disease	H54	Disease	Causes onset
I6783	Disease	G40909	Disease	Causes onset
I6783	Disease	H4761	Disease	Causes onset
I6783	Disease	I6381	Disease	Causes onset
G1221	Disease	J960	Disease	Causes onset
G1221	Disease	G629	Disease	Causes onset
J09X	Disease	J80	Disease	Causes onset
J09X	Disease	J960	Disease	Causes onset
J09X	Disease	B349	Disease	Causes onset
B839	Disease	G03	Disease	Causes onset
B839	Disease	E40	Disease	Causes onset
B839	Disease	E41	Disease	Causes onset
B839	Disease	E42	Disease	Causes onset
B839	Disease	E43	Disease	Causes onset
B839	Disease	E44	Disease	Causes onset
B839	Disease	E45	Disease	Causes onset
B839	Disease	E46	Disease	Causes onset
B839	Disease	D4709	Disease	Causes onset
B839	Disease	D721	Disease	Causes onset
B839	Disease	C801	Disease	Causes onset
B839	Disease	D649	Disease	Causes onset
B839	Disease	D50	Disease	Causes onset
G9382	Disease	E232	Disease	Causes onset
G9382	Disease	I9589	Disease	Causes onset
O15	Disease	I6783	Disease	Causes onset
O15	Disease	H332	Disease	Causes onset
O15	Disease	G939	Disease	Causes onset
Q2549	Disease	I679	Disease	Causes onset
Q2549	Disease	I6782	Disease	Causes onset
E530	Disease	G629	Disease	Causes onset
E530	Disease	A711	Disease	Causes onset
J8401	Disease	J960	Disease	Causes onset
D75838	Disease	H3481	Disease	Causes onset
H4413	Disease	H54	Disease	Causes onset
H4413	Disease	H26	Disease	Causes onset
H4413	Disease	H905	Disease	Causes onset
J628	Disease	J931	Disease	Causes onset
J628	Disease	I2720	Disease	Causes onset
H4981	Disease	H024	Disease	Causes onset
Q232	Disease	I509	Disease	Causes onset
Q232	Disease	I2720	Disease	Causes onset
C186	Disease	K561	Disease	Causes onset
C186	Disease	K56609	Disease	Causes onset
I5022	Disease	I2720	Disease	Causes onset
T79A0	Disease	G573	Disease	Causes onset
T79A0	Disease	G629	Disease	Causes onset
A6922	Disease	I10	Disease	Causes onset
A6922	Disease	G825	Disease	Causes onset
A6922	Disease	J960	Disease	Causes onset
A6922	Disease	G40909	Disease	Causes onset
I5030	Disease	J811	Disease	Causes onset
I5030	Disease	I2720	Disease	Causes onset
J634	Disease	I42	Disease	Causes onset
J634	Disease	J849	Disease	Causes onset
J634	Disease	Q980	Disease	Causes onset
E7521	Disease	I42	Disease	Causes onset
E7521	Disease	N19	Disease	Causes onset
E7521	Disease	N186	Disease	Causes onset
E7521	Disease	I509	Disease	Causes onset
E7521	Disease	I425	Disease	Causes onset
E7521	Disease	N251	Disease	Causes onset
J150	Disease	H2005	Disease	Causes onset
J150	Disease	D72819	Disease	Causes onset
A90	Disease	D696	Disease	Causes onset
A90	Disease	I514	Disease	Causes onset
A90	Disease	H54	Disease	Causes onset
A90	Disease	H4401	Disease	Causes onset
A90	Disease	H024	Disease	Causes onset
A90	Disease	H3423	Disease	Causes onset
A90	Disease	H341	Disease	Causes onset
A90	Disease	H4411	Disease	Causes onset
A90	Disease	H431	Disease	Causes onset
A90	Disease	I6783	Disease	Causes onset
A90	Disease	L650	Disease	Causes onset
H3532	Disease	H54	Disease	Causes onset
H3532	Disease	H431	Disease	Causes onset
E8351	Disease	I420	Disease	Causes onset
E8351	Disease	E213	Disease	Causes onset
E8351	Disease	G253	Disease	Causes onset
E8351	Disease	I509	Disease	Causes onset
E8351	Disease	I46	Disease	Causes onset
E8351	Disease	I471	Disease	Causes onset
E8351	Disease	I4901	Disease	Causes onset
E8351	Disease	I472	Disease	Causes onset
E8351	Disease	I6783	Disease	Causes onset
E8351	Disease	H508	Disease	Causes onset
C761	Disease	I871	Disease	Causes onset
I5020	Disease	I2720	Disease	Causes onset
I00	Disease	I5189	Disease	Causes onset
I00	Disease	I051	Disease	Causes onset
I00	Disease	T79A0	Disease	Causes onset
I00	Disease	I443	Disease	Causes onset
I00	Disease	I456	Disease	Causes onset
I00	Disease	Q233	Disease	Causes onset
I5189	Disease	I509	Disease	Causes onset
I01	Disease	I5189	Disease	Causes onset
I01	Disease	I051	Disease	Causes onset
I01	Disease	T79A0	Disease	Causes onset
I01	Disease	I443	Disease	Causes onset
I01	Disease	I456	Disease	Causes onset
I01	Disease	Q233	Disease	Causes onset
I02	Disease	I5189	Disease	Causes onset
I02	Disease	I051	Disease	Causes onset
I02	Disease	T79A0	Disease	Causes onset
I02	Disease	I443	Disease	Causes onset
I02	Disease	I456	Disease	Causes onset
I02	Disease	Q233	Disease	Causes onset
J8481	Disease	J931	Disease	Causes onset
J8481	Disease	J984	Disease	Causes onset
J8481	Disease	J960	Disease	Causes onset
J8481	Disease	R820	Disease	Causes onset
J8481	Disease	J930	Disease	Causes onset
B663	Disease	K830	Disease	Causes onset
B663	Disease	K859	Disease	Causes onset
B663	Disease	K740	Disease	Causes onset
B663	Disease	K769	Disease	Causes onset
B663	Disease	K81	Disease	Causes onset
B663	Disease	C801	Disease	Causes onset
O903	Disease	I46	Disease	Causes onset
Q101	Disease	H40	Disease	Causes onset
G230	Disease	G24	Disease	Causes onset
G230	Disease	G242	Disease	Causes onset
M061	Disease	L04	Disease	Causes onset
M061	Disease	J80	Disease	Causes onset
M061	Disease	E85	Disease	Causes onset
M061	Disease	I10	Disease	Causes onset
M061	Disease	J86	Disease	Causes onset
M061	Disease	M3119	Disease	Causes onset
M061	Disease	D761	Disease	Causes onset
C696	Disease	G629	Disease	Causes onset
C696	Disease	H0520	Disease	Causes onset
G7241	Disease	J960	Disease	Causes onset
H2125	Disease	H181	Disease	Causes onset
A420	Disease	J9809	Disease	Causes onset
A420	Disease	I72	Disease	Causes onset
J9809	Disease	J852	Disease	Causes onset
J8281	Disease	J960	Disease	Causes onset
H5232	Disease	H532	Disease	Causes onset
H3503	Disease	H54	Disease	Causes onset
H3581	Disease	H54	Disease	Causes onset
A54	Disease	H1607	Disease	Causes onset
A54	Disease	N739	Disease	Causes onset
A54	Disease	H10	Disease	Causes onset
A54	Disease	N342	Disease	Causes onset
D893	Disease	H44	Disease	Causes onset
D893	Disease	A812	Disease	Causes onset
D893	Disease	N08	Disease	Causes onset
D893	Disease	L04	Disease	Causes onset
D893	Disease	C465	Disease	Causes onset
D893	Disease	C46	Disease	Causes onset
D893	Disease	G936	Disease	Causes onset
A5202	Disease	I061	Disease	Causes onset
A5202	Disease	I509	Disease	Causes onset
A5202	Disease	I719	Disease	Causes onset
A5202	Disease	N280	Disease	Causes onset
I5181	Disease	J81	Disease	Causes onset
I5181	Disease	I46	Disease	Causes onset
I5181	Disease	J810	Disease	Causes onset
I5181	Disease	I63	Disease	Causes onset
I50811	Disease	I46	Disease	Causes onset
M330	Disease	E13	Disease	Causes onset
M330	Disease	E08	Disease	Causes onset
M330	Disease	E09	Disease	Causes onset
M330	Disease	E10	Disease	Causes onset
M330	Disease	E11	Disease	Causes onset
M330	Disease	E12	Disease	Causes onset
M330	Disease	J849	Disease	Causes onset
C380	Disease	I313	Disease	Causes onset
C380	Disease	I679	Disease	Causes onset
C380	Disease	I5081	Disease	Causes onset
E2749	Disease	I10	Disease	Causes onset
A771	Disease	D761	Disease	Causes onset
A771	Disease	H209	Disease	Causes onset
N739	Disease	N70	Disease	Causes onset
C46	Disease	C801	Disease	Causes onset
C46	Disease	I898	Disease	Causes onset
C46	Disease	H042	Disease	Causes onset
C46	Disease	C859	Disease	Causes onset
C46	Disease	K37	Disease	Causes onset
C46	Disease	K561	Disease	Causes onset
A753	Disease	N10	Disease	Causes onset
A753	Disease	H920	Disease	Causes onset
A753	Disease	K85	Disease	Causes onset
A753	Disease	D735	Disease	Causes onset
A753	Disease	N19	Disease	Causes onset
A753	Disease	J80	Disease	Causes onset
A753	Disease	G03	Disease	Causes onset
A753	Disease	G587	Disease	Causes onset
A753	Disease	K739	Disease	Causes onset
A753	Disease	D696	Disease	Causes onset
A753	Disease	D72823	Disease	Causes onset
A753	Disease	K25	Disease	Causes onset
A52	Disease	N04	Disease	Causes onset
A52	Disease	G91	Disease	Causes onset
A52	Disease	I72	Disease	Causes onset
A52	Disease	I719	Disease	Causes onset
D68311	Disease	T79A0	Disease	Causes onset
Q2112	Disease	I21	Disease	Causes onset
Q2112	Disease	I679	Disease	Causes onset
Q2112	Disease	J45	Disease	Causes onset
Q2112	Disease	I5181	Disease	Causes onset
Q2112	Disease	H024	Disease	Causes onset
Q2112	Disease	I66	Disease	Causes onset
C9100	Disease	D70	Disease	Causes onset
C9100	Disease	K739	Disease	Causes onset
C9100	Disease	I339	Disease	Causes onset
C9100	Disease	I46	Disease	Causes onset
C9100	Disease	E8352	Disease	Causes onset
C9100	Disease	C923	Disease	Causes onset
C9100	Disease	E883	Disease	Causes onset
C9100	Disease	K85	Disease	Causes onset
C9100	Disease	M810	Disease	Causes onset
C9100	Disease	C900	Disease	Causes onset
C9100	Disease	C931	Disease	Causes onset
E71120	Disease	G91	Disease	Causes onset
E71120	Disease	G629	Disease	Causes onset
E71120	Disease	I2720	Disease	Causes onset
E71120	Disease	P293	Disease	Causes onset
I502	Disease	I2720	Disease	Causes onset
E054	Disease	G723	Disease	Causes onset
P599	Disease	F419	Disease	Causes onset
P599	Disease	H905	Disease	Causes onset
H1820	Disease	H54	Disease	Causes onset
H3500	Disease	H40	Disease	Causes onset
I891	Disease	J960	Disease	Causes onset
I891	Disease	I339	Disease	Causes onset
E73	Disease	K769	Disease	Causes onset
E73	Disease	G629	Disease	Causes onset
E73	Disease	I519	Disease	Causes onset
E73	Disease	E7220	Disease	Causes onset
E73	Disease	G40909	Disease	Causes onset
E73	Disease	N08	Disease	Causes onset
E73	Disease	I42	Disease	Causes onset
E73	Disease	H359	Disease	Causes onset
E73	Disease	E28	Disease	Causes onset
E73	Disease	Q750	Disease	Causes onset
E73	Disease	K831	Disease	Causes onset
K41	Disease	M543	Disease	Causes onset
K41	Disease	N139	Disease	Causes onset
K41	Disease	G8381	Disease	Causes onset
K41	Disease	K56609	Disease	Causes onset
K41	Disease	D619	Disease	Causes onset
K41	Disease	Q539	Disease	Causes onset
B76	Disease	D649	Disease	Causes onset
I800	Disease	I10	Disease	Causes onset
L930	Disease	H10	Disease	Causes onset
L930	Disease	L858	Disease	Causes onset
L930	Disease	M726	Disease	Causes onset
I890	Disease	P783	Disease	Causes onset
H80	Disease	H931	Disease	Causes onset
H80	Disease	M246	Disease	Causes onset
N70	Disease	N1330	Disease	Causes onset
N70	Disease	N16	Disease	Causes onset
C830	Disease	E85	Disease	Causes onset
C830	Disease	C880	Disease	Causes onset
N411	Disease	C61	Disease	Causes onset
N411	Disease	N46	Disease	Causes onset
M35	Disease	M810	Disease	Causes onset
J02	Disease	H920	Disease	Causes onset
J02	Disease	J9851	Disease	Causes onset
J02	Disease	A483	Disease	Causes onset
H001	Disease	H522	Disease	Causes onset
C833	Disease	G629	Disease	Causes onset
C833	Disease	D761	Disease	Causes onset
C833	Disease	K561	Disease	Causes onset
K639	Disease	E872	Disease	Causes onset
K048	Disease	J320	Disease	Causes onset
J64	Disease	I509	Disease	Causes onset
C71	Disease	I679	Disease	Causes onset
C71	Disease	H819	Disease	Causes onset
K868	Disease	E13	Disease	Causes onset
K868	Disease	E10	Disease	Causes onset
K868	Disease	E11	Disease	Causes onset
K868	Disease	E08	Disease	Causes onset
K868	Disease	E09	Disease	Causes onset
K868	Disease	E12	Disease	Causes onset
Q250	Disease	I517	Disease	Causes onset
Q250	Disease	I10	Disease	Causes onset
Q250	Disease	I2720	Disease	Causes onset
Q250	Disease	I72	Disease	Causes onset
Q250	Disease	J942	Disease	Causes onset
Q250	Disease	I509	Disease	Causes onset
Q250	Disease	I2721	Disease	Causes onset
Q250	Disease	I5081	Disease	Causes onset
C55	Disease	M543	Disease	Causes onset
L71	Disease	L309	Disease	Causes onset
L71	Disease	H54	Disease	Causes onset
L71	Disease	H186	Disease	Causes onset
D179	Disease	G629	Disease	Causes onset
D179	Disease	K561	Disease	Causes onset
D179	Disease	M541	Disease	Causes onset
D179	Disease	G560	Disease	Causes onset
D179	Disease	G563	Disease	Causes onset
D179	Disease	G575	Disease	Causes onset
D179	Disease	G571	Disease	Causes onset
D179	Disease	G540	Disease	Causes onset
D179	Disease	G822	Disease	Causes onset
E221	Disease	E28	Disease	Causes onset
E221	Disease	N912	Disease	Causes onset
E221	Disease	Q980	Disease	Causes onset
E221	Disease	E300	Disease	Causes onset
E221	Disease	F529	Disease	Causes onset
L570	Disease	L858	Disease	Causes onset
C49	Disease	N855	Disease	Causes onset
L405	Disease	E85	Disease	Causes onset
L405	Disease	M246	Disease	Causes onset
L405	Disease	H021	Disease	Causes onset
L405	Disease	H1642	Disease	Causes onset
